,image,x,y,w,h,label
6749,dog-toy1469.jpg,178,95,56,86,16
6750,dog-toy1470.jpg,178,95,56,86,16
6751,dog-toy1471.jpg,178,94,56,86,16
6752,dog-toy1472.jpg,178,93,56,86,16
6753,dog-toy1473.jpg,178,93,56,86,16
6754,dog-toy1474.jpg,178,92,56,86,16
6755,dog-toy1475.jpg,178,92,56,86,16
6756,dog-toy1476.jpg,178,91,56,86,16
6757,dog-toy1477.jpg,178,91,56,86,16
6758,dog-toy1478.jpg,178,90,56,86,16
6759,dog-toy1479.jpg,178,89,56,86,16
6760,dog-toy1480.jpg,178,89,56,86,16
6761,dog-toy1481.jpg,178,88,56,86,16
6762,dog-toy1482.jpg,178,88,56,86,16
6763,dog-toy1483.jpg,178,87,56,86,16
6764,dog-toy1484.jpg,178,87,56,86,16
6765,dog-toy1485.jpg,178,86,56,86,16
6766,dog-toy1486.jpg,179,86,56,86,16
6767,dog-toy1487.jpg,178,85,56,86,16
6768,dog-toy1488.jpg,178,85,56,86,16
6769,dog-toy1489.jpg,178,85,56,86,16
6770,dog-toy1490.jpg,178,85,56,86,16
6771,dog-toy1491.jpg,178,85,56,86,16
6772,dog-toy1492.jpg,178,85,56,86,16
6773,dog-toy1493.jpg,178,85,56,86,16
6774,dog-toy1494.jpg,178,85,56,86,16
6775,dog-toy1495.jpg,178,85,56,86,16
6776,dog-toy1496.jpg,178,85,56,86,16
6777,dog-toy1497.jpg,178,85,56,86,16
6778,dog-toy1498.jpg,177,86,56,86,16
6779,dog-toy1499.jpg,177,88,56,86,16
6780,dog-toy1500.jpg,177,89,56,86,16
6781,dog-toy1501.jpg,177,91,56,86,16
6782,dog-toy1502.jpg,176,92,56,86,16
6783,dog-toy1503.jpg,176,94,56,86,16
6784,dog-toy1504.jpg,176,95,56,86,16
6785,dog-toy1505.jpg,176,97,56,86,16
6786,dog-toy1506.jpg,176,99,56,86,16
6787,dog-toy1507.jpg,175,100,56,86,16
6788,dog-toy1508.jpg,175,101,56,86,16
6789,dog-toy1509.jpg,175,103,56,86,16
6790,dog-toy1510.jpg,174,104,56,86,16
6791,dog-toy1511.jpg,174,106,56,86,16
6792,dog-toy1512.jpg,174,107,56,86,16
6793,dog-toy1513.jpg,173,108,56,86,16
6794,dog-toy1514.jpg,173,110,56,86,16
6795,dog-toy1515.jpg,173,111,56,86,16
6796,dog-toy1516.jpg,172,113,56,86,16
6797,dog-toy1517.jpg,172,114,56,86,16
6798,dog-toy1518.jpg,172,116,56,86,16
6799,dog-toy1519.jpg,171,117,56,86,16
6800,dog-toy1520.jpg,170,119,56,86,16
6801,dog-toy1521.jpg,169,121,56,86,16
6802,dog-toy1522.jpg,168,123,56,86,16
6803,dog-toy1523.jpg,168,125,56,86,16
6804,dog-toy1524.jpg,167,125,56,86,16
6805,dog-toy1525.jpg,166,126,56,86,16
6806,dog-toy1526.jpg,166,126,56,86,16
6807,dog-toy1527.jpg,165,127,56,86,16
6808,dog-toy1528.jpg,165,128,56,86,16
6809,dog-toy1529.jpg,164,127,56,86,16
6810,dog-toy1531.jpg,163,126,56,86,16
6811,dog-toy1532.jpg,163,125,56,86,16
6812,dog-toy1533.jpg,162,125,56,86,16
6813,dog-toy1534.jpg,162,124,56,86,16
6814,dog-toy1535.jpg,161,123,56,86,16
6815,dog-toy1536.jpg,161,122,56,86,16
6816,dog-toy1537.jpg,160,122,56,86,16
6817,dog-toy1538.jpg,160,121,56,86,16
6818,dog-toy1539.jpg,159,120,56,86,16
6819,dog-toy1540.jpg,159,120,56,86,16
6820,dog-toy1541.jpg,158,119,56,86,16
6821,dog-toy1542.jpg,157,118,56,86,16
6822,dog-toy1543.jpg,156,117,56,86,16
6823,dog-toy1544.jpg,155,116,56,86,16
6824,dog-toy1545.jpg,154,115,56,86,16
6825,dog-toy1546.jpg,154,114,56,86,16
6826,dog-toy1547.jpg,151,111,60,89,16
6827,dog-toy1548.jpg,150,111,60,89,16
6828,dog-toy1549.jpg,150,112,60,89,16
6829,dog-toy1550.jpg,150,113,60,89,16
6830,dog-toy1551.jpg,150,114,60,89,16
6831,dog-toy1552.jpg,149,115,60,89,16
6832,dog-toy1553.jpg,149,116,60,89,16
6833,dog-toy1554.jpg,149,117,60,89,16
6834,dog-toy1555.jpg,149,118,60,89,16
6835,dog-toy1556.jpg,148,116,60,89,16
6836,dog-toy1557.jpg,148,115,60,89,16
6837,dog-toy1558.jpg,148,114,60,89,16
6838,dog-toy1559.jpg,148,113,60,89,16
6839,dog-toy1560.jpg,148,112,60,89,16
6840,dog-toy1561.jpg,147,110,60,89,16
6841,dog-toy1562.jpg,147,109,60,89,16
6842,dog-toy1563.jpg,147,108,60,89,16
6843,dog-toy1564.jpg,147,107,60,89,16
6844,dog-toy1565.jpg,147,106,60,89,16
6845,dog-toy1566.jpg,147,105,60,89,16
6846,dog-toy1567.jpg,146,104,60,89,16
6847,dog-toy1568.jpg,146,104,60,89,16
6848,dog-toy1569.jpg,146,103,60,89,16
6849,dog-toy1570.jpg,146,103,60,89,16
6850,dog-toy1571.jpg,146,102,60,89,16
6851,dog-toy1572.jpg,146,102,60,89,16
6852,dog-toy1573.jpg,145,101,60,89,16
6853,dog-toy1574.jpg,145,101,60,89,16
6854,dog-toy1575.jpg,145,100,60,89,16
6855,dog-toy1576.jpg,145,100,60,89,16
6856,dog-toy1577.jpg,145,99,60,89,16
6857,dog-toy1578.jpg,145,99,60,89,16
6858,dog-toy1579.jpg,144,99,60,89,16
6859,dog-toy1580.jpg,144,99,60,89,16
6860,dog-toy1581.jpg,143,99,60,89,16
6861,dog-toy1582.jpg,143,99,60,89,16
6862,dog-toy1583.jpg,142,99,60,89,16
6863,dog-toy1584.jpg,142,99,60,89,16
6864,dog-toy1585.jpg,142,100,60,89,16
6865,dog-toy1586.jpg,141,100,60,89,16
6866,dog-toy1587.jpg,141,100,60,89,16
6867,dog-toy1588.jpg,140,100,60,89,16
6868,dog-toy1589.jpg,140,100,60,89,16
6869,dog-toy1590.jpg,139,100,60,89,16
6870,dog-toy1591.jpg,139,100,60,89,16
6871,dog-toy1592.jpg,139,101,60,89,16
6872,dog-toy1593.jpg,139,101,60,89,16
6873,dog-toy1594.jpg,139,101,60,89,16
6874,dog-toy1595.jpg,139,101,61,90,16
6875,dog-toy1596.jpg,139,101,61,90,16
6876,dog-toy1597.jpg,139,101,62,91,16
6877,dog-toy1598.jpg,139,101,62,91,16
6878,dog-toy1599.jpg,139,101,63,91,16
6879,dog-toy1600.jpg,139,101,63,92,16
6880,dog-toy1601.jpg,139,101,64,92,16
6881,dog-toy1602.jpg,139,101,64,93,16
6882,dog-toy1603.jpg,139,101,65,93,16
6883,dog-toy1604.jpg,139,101,65,93,16
6884,dog-toy1605.jpg,139,101,66,94,16
6885,dog-toy1606.jpg,139,101,66,94,16
6886,dog-toy1607.jpg,140,101,66,95,16
6887,dog-toy1608.jpg,139,101,66,95,16
6888,dog-toy1609.jpg,138,102,66,95,16
6889,dog-toy1610.jpg,138,102,66,95,16
6890,dog-toy1611.jpg,137,103,66,95,16
6891,dog-toy1612.jpg,137,104,66,95,16
6892,dog-toy1613.jpg,136,104,66,95,16
6893,dog-toy1614.jpg,136,105,66,95,16
6894,dog-toy1615.jpg,135,105,66,95,16
6895,dog-toy1616.jpg,135,106,66,95,16
6896,dog-toy1617.jpg,134,107,66,95,16
6897,dog-toy1618.jpg,134,107,66,95,16
6898,dog-toy1619.jpg,133,108,66,95,16
6899,dog-toy1620.jpg,133,108,66,95,16
6900,dog-toy1621.jpg,132,109,66,95,16
6901,dog-toy1622.jpg,132,110,66,95,16
6902,dog-toy1623.jpg,132,109,66,95,16
6903,dog-toy1624.jpg,133,109,66,95,16
6904,dog-toy1625.jpg,133,108,66,95,16
6905,dog-toy1626.jpg,134,108,66,95,16
6906,dog-toy1627.jpg,134,108,66,95,16
6907,dog-toy1628.jpg,135,107,66,95,16
6908,dog-toy1629.jpg,135,107,66,95,16
6909,dog-toy1630.jpg,136,106,66,95,16
6910,dog-toy1631.jpg,136,106,66,95,16
6911,dog-toy1632.jpg,137,106,66,95,16
6912,dog-toy1633.jpg,137,105,66,95,16
6913,dog-toy1634.jpg,138,105,66,95,16
6914,dog-toy1635.jpg,139,105,66,95,16
6915,dog-toy1636.jpg,138,106,66,95,16
6916,dog-toy1637.jpg,138,108,66,95,16
6917,dog-toy1638.jpg,138,110,66,95,16
6918,dog-toy1639.jpg,138,112,66,95,16
6919,dog-toy1640.jpg,138,114,66,95,16
6920,dog-toy1641.jpg,136,113,67,96,16
6921,dog-toy1642.jpg,135,113,67,96,16
6922,dog-toy1643.jpg,134,112,67,97,16
6923,dog-toy1644.jpg,132,112,68,97,16
6924,dog-toy1645.jpg,131,111,68,98,16
6925,dog-toy1646.jpg,130,111,68,98,16
6926,dog-toy1647.jpg,128,110,69,99,16
6927,dog-toy1648.jpg,127,110,69,99,16
6928,dog-toy1649.jpg,126,109,69,100,16
6929,dog-toy1650.jpg,124,109,70,100,16
6930,dog-toy1651.jpg,123,108,70,101,16
6931,dog-toy1652.jpg,122,108,71,102,16
6932,dog-toy1653.jpg,119,106,71,102,16
6933,dog-toy1654.jpg,116,105,71,102,16
6934,dog-toy1655.jpg,113,104,71,102,16
6935,dog-toy1656.jpg,110,103,71,102,16
6936,dog-toy1657.jpg,107,102,71,102,16
6937,dog-toy1658.jpg,104,100,71,102,16
6938,dog-toy1659.jpg,101,99,71,102,16
6939,dog-toy1660.jpg,98,98,71,102,16
6940,dog-toy1661.jpg,95,97,71,102,16
6941,dog-toy1662.jpg,93,96,71,102,16
6942,dog-toy1663.jpg,91,95,71,102,16
6943,dog-toy1664.jpg,90,95,71,102,16
6944,dog-toy1665.jpg,89,95,71,102,16
6945,dog-toy1666.jpg,88,95,71,102,16
6946,dog-toy1667.jpg,87,95,71,102,16
6947,dog-toy1668.jpg,86,94,71,102,16
6948,dog-toy1669.jpg,85,94,71,102,16
6949,dog-toy1670.jpg,84,94,71,102,16
6950,dog-toy1671.jpg,83,94,71,102,16
6951,dog-toy1672.jpg,82,94,71,102,16
6952,dog-toy1673.jpg,81,94,71,102,16
6953,dog-toy1674.jpg,80,93,71,102,16
6954,dog-toy1675.jpg,79,93,71,102,16
6955,dog-toy1676.jpg,78,93,71,102,16
6956,dog-toy1677.jpg,77,93,71,102,16
6957,dog-toy1678.jpg,76,93,71,102,16
6958,dog-toy1679.jpg,75,93,71,102,16
6959,dog-toy1680.jpg,76,93,71,102,16
6960,dog-toy1681.jpg,78,94,71,102,16
6961,dog-toy1682.jpg,79,94,71,102,16
6962,dog-toy1683.jpg,81,95,71,102,16
6963,dog-toy1684.jpg,82,96,71,102,16
6964,dog-toy1685.jpg,84,96,71,102,16
6965,dog-toy1686.jpg,85,97,71,102,16
6966,dog-toy1687.jpg,87,98,71,102,16
6967,dog-toy1688.jpg,88,98,71,102,16
6968,dog-toy1689.jpg,90,99,71,102,16
6969,dog-toy1690.jpg,91,100,71,102,16
6970,dog-toy1691.jpg,93,100,71,102,16
6971,dog-toy1692.jpg,94,101,71,102,16
6972,dog-toy1693.jpg,96,102,71,102,16
6973,dog-toy1694.jpg,98,102,71,102,16
6974,dog-toy1695.jpg,101,103,71,102,16
6975,dog-toy1696.jpg,104,103,71,102,16
6976,dog-toy1697.jpg,107,104,71,102,16
6977,dog-toy1698.jpg,110,104,71,102,16
6978,dog-toy1699.jpg,113,105,71,102,16
6979,dog-toy1700.jpg,116,105,71,102,16
6980,dog-toy1701.jpg,119,106,71,102,16
6981,dog-toy1702.jpg,122,107,71,102,16
6982,dog-toy1703.jpg,124,106,71,102,16
6983,dog-toy1704.jpg,127,106,71,102,16
6984,dog-toy1705.jpg,130,105,71,102,16
6985,dog-toy1706.jpg,132,105,71,102,16
6986,dog-toy1707.jpg,135,104,71,102,16
6987,dog-toy1708.jpg,138,104,71,102,16
6988,dog-toy1709.jpg,140,103,71,102,16
6989,dog-toy1710.jpg,143,103,71,102,16
6990,dog-toy1711.jpg,146,103,71,102,16
6991,dog-toy1712.jpg,150,103,72,103,16
6992,dog-toy1713.jpg,154,103,73,104,16
6993,dog-toy1714.jpg,159,103,73,105,16
6994,dog-toy1715.jpg,163,103,75,106,16
6995,dog-toy1716.jpg,168,103,75,107,16
6996,dog-toy1717.jpg,172,103,76,108,16
6997,dog-toy1718.jpg,177,103,77,109,16
6998,dog-toy1719.jpg,180,103,77,109,16
6999,dog-toy1720.jpg,184,103,77,109,16
7000,dog-toy1721.jpg,188,104,77,109,16
7001,dog-toy1722.jpg,191,104,77,109,16
7002,dog-toy1723.jpg,195,104,77,109,16
7003,dog-toy1724.jpg,199,105,77,109,16
7004,dog-toy1725.jpg,202,105,77,109,16
7005,dog-toy1726.jpg,206,105,77,109,16
7006,dog-toy1727.jpg,210,106,77,109,16
7007,dog-toy1728.jpg,210,105,77,109,16
7008,dog-toy1729.jpg,211,105,77,109,16
7009,dog-toy1730.jpg,211,105,77,109,16
7010,dog-toy1731.jpg,212,105,77,109,16
7011,dog-toy1732.jpg,212,105,77,109,16
7012,dog-toy1733.jpg,213,105,77,109,16
7013,dog-toy1734.jpg,213,105,77,109,16
7014,dog-toy1735.jpg,214,105,77,109,16
7015,dog-toy1736.jpg,214,105,77,109,16
7016,dog-toy1737.jpg,215,105,77,109,16
7017,dog-toy1738.jpg,215,105,77,109,16
7018,dog-toy1739.jpg,216,105,77,109,16
7019,dog-toy1740.jpg,217,105,77,109,16
7020,dog-toy1741.jpg,214,105,77,109,16
7021,dog-toy1742.jpg,211,106,77,109,16
7022,dog-toy1743.jpg,208,106,77,109,16
7023,dog-toy1744.jpg,206,107,77,109,16
7024,dog-toy1745.jpg,203,106,77,109,16
7025,dog-toy1746.jpg,200,106,77,109,16
7026,dog-toy1747.jpg,197,106,77,109,16
7027,dog-toy1748.jpg,194,106,77,109,16
7028,dog-toy1749.jpg,191,106,77,109,16
7029,dog-toy1750.jpg,188,106,77,109,16
7030,dog-toy1751.jpg,185,106,77,109,16
7031,dog-toy1752.jpg,182,106,77,109,16
7032,dog-toy1753.jpg,179,106,77,109,16
7033,dog-toy1754.jpg,177,106,77,109,16
7034,dog-toy1755.jpg,172,105,77,109,16
7035,dog-toy1756.jpg,168,105,77,109,16
7036,dog-toy1757.jpg,164,105,77,109,16
7037,dog-toy1758.jpg,160,104,77,109,16
7038,dog-toy1759.jpg,156,104,77,109,16
7039,dog-toy1760.jpg,152,104,77,109,16
7040,dog-toy1761.jpg,148,103,77,109,16
7041,dog-toy1762.jpg,145,103,77,109,16
7042,dog-toy1763.jpg,142,102,77,109,16
7043,dog-toy1764.jpg,139,102,77,109,16
7044,dog-toy1765.jpg,135,101,77,109,16
7045,dog-toy1766.jpg,132,101,77,109,16
7046,dog-toy1767.jpg,129,100,77,109,16
7047,dog-toy1768.jpg,126,100,77,109,16
7048,dog-toy1769.jpg,124,100,77,109,16
7049,dog-toy1770.jpg,122,100,77,109,16
7050,dog-toy1771.jpg,120,101,77,109,16
7051,dog-toy1772.jpg,119,101,77,109,16
7052,dog-toy1773.jpg,117,101,77,109,16
7053,dog-toy1774.jpg,115,102,77,109,16
7054,dog-toy1775.jpg,114,102,77,109,16
7055,dog-toy1776.jpg,112,103,77,109,16
7056,dog-toy1777.jpg,110,103,77,109,16
7057,dog-toy1778.jpg,109,103,77,109,16
7058,dog-toy1779.jpg,107,104,77,109,16
7059,dog-toy1780.jpg,105,104,77,109,16
7060,dog-toy1781.jpg,104,105,77,109,16
7061,dog-toy1782.jpg,103,105,77,109,16
7062,dog-toy1783.jpg,103,105,77,109,16
7063,dog-toy1784.jpg,103,106,77,109,16
7064,dog-toy1785.jpg,103,106,77,109,16
7065,dog-toy1786.jpg,102,106,77,109,16
7066,dog-toy1787.jpg,102,107,77,109,16
7067,dog-toy1788.jpg,102,107,77,109,16
7068,dog-toy1789.jpg,102,107,77,109,16
7069,dog-toy1790.jpg,102,108,77,109,16
7070,dog-toy1791.jpg,101,108,77,109,16
7071,dog-toy1792.jpg,101,108,77,109,16
7072,dog-toy1793.jpg,101,109,77,109,16
7073,dog-toy1794.jpg,101,109,77,109,16
7074,dog-toy1795.jpg,101,110,77,109,16
7075,dog-toy1796.jpg,101,105,77,110,16
7076,dog-toy1797.jpg,101,100,77,111,16
7077,dog-toy1798.jpg,102,95,77,113,16
7078,dog-toy1799.jpg,102,90,77,114,16
7079,dog-toy1800.jpg,103,85,77,116,16
7080,dog-toy1801.jpg,104,86,77,116,16
7081,dog-toy1802.jpg,106,87,77,116,16
7082,dog-toy1803.jpg,108,88,77,116,16
7083,dog-toy1804.jpg,109,92,77,116,16
7084,dog-toy1805.jpg,110,97,77,116,16
7085,dog-toy1806.jpg,111,102,77,116,16
7086,dog-toy1807.jpg,110,104,77,116,16
7087,dog-toy1808.jpg,109,106,77,116,16
7088,dog-toy1809.jpg,109,109,77,116,16
7089,dog-toy1810.jpg,109,106,77,116,16
7090,dog-toy1811.jpg,109,104,77,116,16
7091,dog-toy1812.jpg,109,102,77,116,16
7092,dog-toy1813.jpg,110,100,77,116,16
7093,dog-toy1814.jpg,108,95,78,119,16
7094,dog-toy1815.jpg,106,90,80,123,16
7095,dog-toy1816.jpg,104,85,82,127,16
7096,dog-toy1817.jpg,102,81,84,130,16
7097,dog-toy1818.jpg,103,82,84,130,16
7098,dog-toy1819.jpg,104,84,84,130,16
7099,dog-toy1820.jpg,106,86,84,130,16
7100,dog-toy1821.jpg,107,88,84,130,16
7101,dog-toy1822.jpg,109,90,84,130,16
7102,dog-toy1823.jpg,111,92,84,130,16
7103,dog-toy1824.jpg,113,94,84,130,16
7104,dog-toy1825.jpg,115,96,84,130,16
7105,dog-toy1826.jpg,117,99,84,130,16
7106,dog-toy1827.jpg,116,95,85,132,16
7107,dog-toy1828.jpg,116,91,86,134,16
7108,dog-toy1829.jpg,115,88,88,135,16
7109,dog-toy1830.jpg,115,84,89,137,16
7110,dog-toy1831.jpg,115,81,90,139,16
7111,dog-toy1832.jpg,114,79,90,139,16
7112,dog-toy1833.jpg,113,78,90,139,16
7113,dog-toy1834.jpg,112,77,90,139,16
7114,dog-toy1835.jpg,112,76,90,139,16
7115,dog-toy1836.jpg,112,74,90,139,16
7116,dog-toy1837.jpg,113,73,90,139,16
7117,dog-toy1838.jpg,114,72,90,139,16
7118,dog-toy1839.jpg,115,71,90,139,16
7119,dog-toy1840.jpg,116,70,90,139,16
7120,dog-toy1841.jpg,116,75,90,139,16
7121,dog-toy1842.jpg,116,80,90,139,16
7122,dog-toy1843.jpg,116,85,90,139,16
7123,dog-toy1844.jpg,116,90,90,139,16
7124,dog-toy1845.jpg,116,92,90,139,16
7125,dog-toy1846.jpg,116,94,90,139,16
7126,dog-toy1847.jpg,115,91,92,141,16
7127,dog-toy1848.jpg,115,88,93,143,16
7128,dog-toy1849.jpg,114,85,95,145,16
7129,dog-toy1850.jpg,114,83,97,146,16
7130,dog-toy1851.jpg,113,80,99,148,16
7131,dog-toy1852.jpg,113,77,100,150,16
7132,dog-toy1853.jpg,113,75,102,152,16
7133,dog-toy1854.jpg,113,73,102,152,16
7134,dog-toy1855.jpg,114,72,102,152,16
7135,dog-toy1856.jpg,115,71,102,152,16
7136,dog-toy1857.jpg,116,70,102,152,16
7137,dog-toy1858.jpg,117,75,102,152,16
7138,dog-toy1859.jpg,118,81,102,152,16
7139,dog-toy1860.jpg,119,87,102,152,16
7140,dog-toy1861.jpg,118,95,102,144,16
7141,dog-toy1862.jpg,117,103,102,136,16
7142,dog-toy1863.jpg,117,112,102,127,16
7143,dog-toy1864.jpg,115,107,102,131,16
7144,dog-toy1865.jpg,113,102,102,136,16
7145,dog-toy1866.jpg,111,97,102,141,16
7146,dog-toy1867.jpg,109,93,102,145,16
7147,dog-toy1868.jpg,107,87,104,149,16
7148,dog-toy1869.jpg,106,82,106,152,16
7149,dog-toy1870.jpg,105,76,108,156,16
7150,dog-toy1871.jpg,104,71,110,160,16
7151,dog-toy1872.jpg,102,75,110,157,16
7152,dog-toy1873.jpg,101,80,110,153,16
7153,dog-toy1874.jpg,99,84,110,150,16
7154,dog-toy1875.jpg,98,89,110,146,16
7155,dog-toy1876.jpg,96,93,110,143,16
7156,dog-toy1877.jpg,95,98,110,139,16
7157,dog-toy1878.jpg,94,103,110,136,16
7158,dog-toy1879.jpg,93,101,110,138,16
7159,dog-toy1880.jpg,93,100,110,139,16
7160,dog-toy1881.jpg,92,98,110,141,16
7161,dog-toy1882.jpg,92,97,110,142,16
7162,dog-toy1883.jpg,89,88,111,150,16
7163,dog-toy1884.jpg,86,79,113,159,16
7164,dog-toy1885.jpg,83,70,115,167,16
7165,dog-toy1886.jpg,81,62,116,175,16
7166,dog-toy1887.jpg,80,67,116,170,16
7167,dog-toy1888.jpg,79,72,116,166,16
7168,dog-toy1889.jpg,78,77,116,161,16
7169,dog-toy1890.jpg,77,82,116,157,16
7170,dog-toy1891.jpg,76,87,116,152,16
7171,dog-toy1892.jpg,76,92,116,147,16
7172,dog-toy1893.jpg,76,97,116,142,16
7173,dog-toy1894.jpg,76,89,116,150,16
7174,dog-toy1895.jpg,76,82,116,157,16
7175,dog-toy1896.jpg,76,75,116,164,16
7176,dog-toy1897.jpg,76,68,116,171,16
7177,dog-toy1898.jpg,76,59,116,179,16
7178,dog-toy1899.jpg,76,51,116,186,16
7179,dog-toy1900.jpg,77,43,116,193,16
7180,dog-toy1901.jpg,75,45,116,191,16
7181,dog-toy1902.jpg,74,47,116,190,16
7182,dog-toy1903.jpg,73,49,116,189,16
7183,dog-toy1904.jpg,72,52,116,187,16
7184,dog-toy1905.jpg,71,60,116,179,16
7185,dog-toy1906.jpg,71,69,116,170,16
7186,dog-toy1907.jpg,71,78,116,161,16
7187,dog-toy1908.jpg,70,83,116,156,16
7188,dog-toy1909.jpg,69,88,116,151,16
7189,dog-toy1910.jpg,68,94,116,145,16
7190,dog-toy1911.jpg,67,87,116,152,16
7191,dog-toy1912.jpg,66,81,116,158,16
7192,dog-toy1913.jpg,65,75,116,164,16
7193,dog-toy1914.jpg,63,66,119,172,16
7194,dog-toy1915.jpg,61,57,122,180,16
7195,dog-toy1916.jpg,60,49,124,187,16
7196,dog-toy1917.jpg,59,50,124,186,16
7197,dog-toy1918.jpg,59,52,124,185,16
7198,dog-toy1919.jpg,59,54,124,183,16
7199,dog-toy1920.jpg,59,56,124,182,16
7200,dog-toy1921.jpg,59,58,124,181,16
7201,dog-toy1922.jpg,59,71,124,168,16
7202,dog-toy1923.jpg,59,84,124,155,16
7203,dog-toy1924.jpg,59,98,124,141,16
7204,dog-toy1925.jpg,58,95,124,143,16
7205,dog-toy1926.jpg,57,92,125,146,16
7206,dog-toy1927.jpg,56,89,125,148,16
7207,dog-toy1928.jpg,55,87,126,150,16
7208,dog-toy1929.jpg,54,77,127,160,16
7209,dog-toy1930.jpg,53,67,128,170,16
7210,dog-toy1931.jpg,53,58,129,179,16
7211,dog-toy1932.jpg,55,52,129,185,16
7212,dog-toy1933.jpg,57,46,129,191,16
7213,dog-toy1934.jpg,60,40,129,197,16
7214,dog-toy1935.jpg,60,47,129,190,16
7215,dog-toy1936.jpg,60,55,129,183,16
7216,dog-toy1937.jpg,60,63,129,176,16
7217,dog-toy1938.jpg,60,67,130,171,16
7218,dog-toy1939.jpg,60,72,131,166,16
7219,dog-toy1940.jpg,61,77,131,161,16
7220,dog-toy1941.jpg,61,82,132,156,16
7221,dog-toy1942.jpg,62,87,133,151,16
7222,dog-toy1943.jpg,61,76,135,162,16
7223,dog-toy1944.jpg,61,66,137,172,16
7224,dog-toy1945.jpg,60,56,140,182,16
7225,dog-toy1946.jpg,60,46,142,193,16
7226,dog-toy1947.jpg,59,48,142,190,16
7227,dog-toy1948.jpg,59,51,142,187,16
7228,dog-toy1949.jpg,58,54,142,183,16
7229,dog-toy1950.jpg,58,57,142,180,16
7230,dog-toy1951.jpg,58,59,142,178,16
7231,dog-toy1952.jpg,57,62,142,174,16
7232,dog-toy1953.jpg,57,65,142,171,16
7233,dog-toy1954.jpg,57,68,142,168,16
7234,dog-toy1955.jpg,56,69,142,167,16
7235,dog-toy1956.jpg,56,70,142,166,16
7236,dog-toy1957.jpg,56,72,142,165,16
7237,dog-toy1958.jpg,56,63,142,174,16
7238,dog-toy1959.jpg,56,54,142,183,16
7239,dog-toy1960.jpg,56,46,142,192,16
7240,dog-toy1961.jpg,56,37,142,201,16
7241,dog-toy1962.jpg,56,28,142,210,16
7242,dog-toy1963.jpg,56,20,142,219,16
7243,dog-toy1964.jpg,57,21,142,218,16
7244,dog-toy1965.jpg,58,23,142,216,16
7245,dog-toy1966.jpg,60,25,142,214,16
7246,dog-toy1967.jpg,59,35,142,204,16
7247,dog-toy1968.jpg,59,45,142,194,16
7248,dog-toy1969.jpg,59,55,142,184,16
7249,dog-toy1970.jpg,59,65,142,174,16
7250,dog-toy1971.jpg,59,75,142,164,16
7251,dog-toy1972.jpg,59,85,142,154,16
7252,dog-toy1973.jpg,59,77,142,162,16
7253,dog-toy1974.jpg,59,69,142,170,16
7254,dog-toy1975.jpg,59,62,142,177,16
7255,dog-toy1976.jpg,59,54,142,185,16
7256,dog-toy1977.jpg,59,47,142,192,16
7257,dog-toy1978.jpg,60,46,142,193,16
7258,dog-toy1979.jpg,62,46,142,193,16
7259,dog-toy1980.jpg,64,46,142,193,16
7260,dog-toy1981.jpg,66,46,142,193,16
7261,dog-toy1982.jpg,68,46,142,193,16
7262,dog-toy1983.jpg,67,51,142,186,16
7263,dog-toy1984.jpg,66,56,142,180,16
7264,dog-toy1985.jpg,65,61,142,174,16
7265,dog-toy1986.jpg,64,66,142,168,16
7266,dog-toy1987.jpg,64,72,142,161,16
7267,dog-toy1988.jpg,64,64,142,170,16
7268,dog-toy1989.jpg,64,56,142,180,16
7269,dog-toy1990.jpg,64,48,142,190,16
7270,dog-toy1991.jpg,64,46,142,192,16
7271,dog-toy1992.jpg,64,44,142,194,16
7272,dog-toy1993.jpg,64,43,142,196,16
7273,dog-toy1994.jpg,63,54,142,185,16
7274,dog-toy1995.jpg,63,65,142,174,16
7275,dog-toy1996.jpg,63,76,142,163,16
7276,dog-toy1997.jpg,62,79,142,160,16
7277,dog-toy1998.jpg,62,82,142,157,16
7278,dog-toy1999.jpg,62,85,142,154,16
7279,dog-toy2000.jpg,63,77,142,161,16
7280,dog-toy2001.jpg,64,69,142,168,16
7281,dog-toy2002.jpg,65,61,142,175,16
7282,dog-toy2003.jpg,67,54,142,182,16
7283,dog-toy2004.jpg,69,46,142,191,16
7284,dog-toy2005.jpg,71,38,142,200,16
7285,dog-toy2006.jpg,74,31,142,208,16
7286,dog-toy2007.jpg,75,36,142,203,16
7287,dog-toy2008.jpg,76,41,142,198,16
7288,dog-toy2009.jpg,78,46,142,193,16
7289,dog-toy2010.jpg,83,53,136,185,16
7290,dog-toy2011.jpg,88,61,130,177,16
7291,dog-toy2012.jpg,94,69,124,169,16
7292,dog-toy2013.jpg,95,64,124,173,16
7293,dog-toy2014.jpg,97,59,124,177,16
7294,dog-toy2015.jpg,99,55,124,181,16
7295,dog-toy2016.jpg,100,47,124,189,16
7296,dog-toy2017.jpg,102,39,124,197,16
7297,dog-toy2018.jpg,104,32,124,204,16
7298,dog-toy2019.jpg,108,37,120,198,16
7299,dog-toy2020.jpg,112,43,117,192,16
7300,dog-toy2021.jpg,116,48,114,186,16
7301,dog-toy2022.jpg,121,54,110,180,16
7302,dog-toy2023.jpg,121,64,110,170,16
7303,dog-toy2024.jpg,121,74,110,160,16
7304,dog-toy2025.jpg,121,84,110,150,16
7305,dog-toy2026.jpg,122,94,110,140,16
7306,dog-toy2027.jpg,122,89,110,145,16
7307,dog-toy2028.jpg,123,85,110,150,16
